   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         185.269;          19.121;          23.061;          19.346;           0.682 ( 3.527 %);  12619.572
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         189.946;          19.121;          23.061;          19.347;           0.682 ( 3.528 %);  12618.973
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         115.464;          19.121;          23.061;          19.365;           0.684 ( 3.534 %);  12607.603
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         259.775;           8.485;          10.000;           8.545;           0.262 ( 3.061 %);  28569.648
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         117.109;          19.121;          23.061;          19.402;           0.687 ( 3.539 %);  12583.139
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         304.084;          19.121;          23.061;          19.347;           0.682 ( 3.525 %);  12618.973
