     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;          86.065;          10.909;          19.727;          11.508;           1.495 (12.992 %);  10607.610
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         181.167;          10.606;          13.636;          10.957;           0.518 ( 4.725 %);  11141.013
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;        3600.081;           5.485;           6.697;           5.788;           0.171 ( 2.956 %);  21090.682
     CBLAS;           0.250;           0.000;           0.000;         16;         33;          38.516;          34.909;          75.000;          36.333;           6.946 (19.117 %);   3359.733
