     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;         337.866;          34.909;          42.212;          35.254;           1.265 ( 3.587 %);   6925.118
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;          79.602;          20.636;          23.970;          20.875;           0.575 ( 2.757 %);  11695.295
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;         201.632;          20.333;          23.091;          20.608;           0.470 ( 2.281 %);  11846.945
     CBLAS;           0.500;           0.000;           0.000;         32;         33;         800.706;          41.576;          88.970;          43.140;           8.229 (19.074 %);   5659.319
