     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;          50.605;          15.152;          24.303;          15.686;           1.576 (10.047 %);   7782.143
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;          95.195;           9.091;          13.030;           9.235;           0.683 ( 7.399 %);  13218.114
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;          70.147;           8.182;          10.636;           8.500;           0.425 ( 4.997 %);  14360.438
     CBLAS;           0.250;           0.000;           0.000;         16;         33;          64.941;          34.909;          89.273;          36.662;           9.446 (25.764 %);   3329.607
