     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;          47.796;           8.788;          17.000;           9.268;           1.407 (15.176 %);  13170.967
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         414.232;           8.485;          10.939;           8.612;           0.430 ( 4.992 %);  14175.151
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;          37.405;           8.485;          10.939;           8.621;           0.430 ( 4.992 %);  14160.052
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;          69.650;           3.333;           4.576;           3.598;           0.233 ( 6.481 %);  33929.191
     CBLAS;           0.250;           0.000;           0.000;         16;         33;          59.584;          33.091;          97.455;          35.197;          11.178 (31.757 %);   3468.160
