     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;        6809.268;         827.303;         830.939;         827.594;           0.618 ( 0.075 %);   4720.007
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;        2659.537;         357.636;         358.242;         357.944;           0.077 ( 0.021 %);  10913.020
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;        9827.104;         357.636;         357.970;         357.917;           0.091 ( 0.025 %);  10913.832
     CBLAS;           8.000;           0.008;           0.000;        512;         33;        2709.486;         107.455;         134.818;         108.404;           4.744 ( 4.376 %);  36034.173
