     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;          44.490;          10.606;          19.727;          11.066;           1.583 (14.302 %);  11030.999
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         847.986;           9.697;          13.364;           9.891;           0.646 ( 6.529 %);  12341.897
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;          69.487;           7.576;          10.333;           7.833;           0.480 ( 6.126 %);  15584.358
     CBLAS;           0.250;           0.000;           0.000;         16;         33;         130.241;          33.091;          98.667;          35.117;          11.409 (32.488 %);   3476.141
