     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        1455.101;          64.030;          73.455;          64.472;           1.627 ( 2.523 %);  30294.162
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;        2071.807;          76.182;          81.970;          76.407;           1.011 ( 1.324 %);  25562.190
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        4205.177;          74.061;          78.939;          74.500;           0.831 ( 1.116 %);  26216.281
     CBLAS;           4.000;           0.004;           0.000;        256;         33;         972.606;         133.273;         198.545;         135.359;          11.344 ( 8.381 %);  14429.217
