     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          64.000;           0.062;           0.000;       4096;         33;       80311.106;       11134.515;       11747.182;       11185.961;         124.712 ( 1.115 %);   2793.680
   UNROLL4;          64.000;           0.062;           0.000;       4096;         33;       37062.946;       11126.333;       11360.091;       11157.572;          59.879 ( 0.537 %);   2800.789
   UNROLL8;          64.000;           0.062;           0.000;       4096;         33;       43661.319;       11129.667;       11368.000;       11155.144;          55.857 ( 0.501 %);   2801.398
     CBLAS;          64.000;           0.062;           0.000;       4096;         33;       35580.491;         778.424;         828.515;         780.180;           8.678 ( 1.112 %);  40054.860
