     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        1251.003;         177.606;         179.424;         177.863;           0.313 ( 0.176 %);  10981.053
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;        1580.789;         167.879;         168.212;         167.992;           0.147 ( 0.088 %);  11626.316
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        1931.586;         167.879;         168.212;         167.927;           0.103 ( 0.061 %);  11630.766
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        2241.474;         134.788;         190.364;         136.713;           9.633 ( 7.046 %);  14286.359
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        2247.319;          59.788;         100.515;          61.272;           7.046 (11.500 %);  31876.405
