     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         256.000;           0.250;           0.000;      16384;         33;      176351.159;       12135.818;       12528.364;       12175.746;          79.935 ( 0.657 %);  10266.312
   UNROLL4;         256.000;           0.250;           0.000;      16384;         33;      218446.150;       12135.788;       12333.758;       12165.774;          54.419 ( 0.447 %);  10274.726
   UNROLL8;         256.000;           0.250;           0.000;      16384;         33;      162919.130;       12135.818;       12305.182;       12162.914;          51.683 ( 0.425 %);  10277.143
     CBLAS;         256.000;           0.250;           0.000;      16384;         33;      198190.604;        3051.485;        3213.000;        3061.991;          32.950 ( 1.076 %);  40823.114
