     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         512.000;           0.500;           0.000;      32768;         33;      316181.506;       12150.667;       12584.515;       12184.641;          87.367 ( 0.717 %);  20517.634
   UNROLL4;         512.000;           0.500;           0.000;      32768;         33;      355383.467;        5292.061;        5405.879;        5307.830;          35.896 ( 0.676 %);  47100.226
   UNROLL8;         512.000;           0.500;           0.000;      32768;         33;      369139.469;        6965.788;        7241.758;        6989.221;          61.133 ( 0.875 %);  35769.364
     CBLAS;         512.000;           0.500;           0.000;      32768;         33;      390637.365;        6092.030;        6285.455;        6121.808;          53.168 ( 0.868 %);  40837.608
