     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           2.000;           0.002;           0.000;        128;         33;         452.367;         333.939;         337.606;         334.260;           0.619 ( 0.185 %);   2921.567
   UNROLL4;           2.000;           0.002;           0.000;        128;         33;         677.141;         335.152;         335.788;         335.413;           0.148 ( 0.044 %);   2911.521
   UNROLL8;           2.000;           0.002;           0.000;        128;         33;        1305.625;         330.909;         331.848;         331.671;           0.217 ( 0.065 %);   2944.369
     CBLAS;           2.000;           0.002;           0.000;        128;         33;         634.886;          39.152;          80.424;          40.469;           7.174 (17.726 %);  24130.983
