     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;          29.154;           6.061;          11.818;           6.514;           0.968 (14.861 %);   9369.507
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;         374.435;           3.030;           4.242;           3.083;           0.216 ( 7.013 %);  19799.608
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;          22.818;           4.848;           6.970;           5.243;           0.380 ( 7.244 %);  11640.505
     CBLAS;           0.125;           0.000;           0.000;          8;         33;          44.104;          38.545;         107.788;          40.674;          12.048 (29.622 %);   1500.593
