     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;         914.590;          55.545;          61.030;          56.599;           0.816 ( 1.442 %);   8627.073
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;         231.154;          56.152;          59.182;          56.525;           0.485 ( 0.858 %);   8638.285
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;         340.101;          55.576;          58.879;          56.460;           0.474 ( 0.839 %);   8648.260
     CBLAS;           1.000;           0.001;           0.000;         64;         33;         511.619;          53.121;         117.182;          55.283;          11.114 (20.103 %);   8832.422
