     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;         233.789;          34.606;          42.182;          34.895;           1.316 ( 3.771 %);   6996.372
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         125.633;          19.121;          22.455;          19.347;           0.596 ( 3.082 %);  12618.973
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;         132.254;          19.424;          21.545;          19.508;           0.370 ( 1.895 %);  12515.023
     CBLAS;           0.500;           0.000;           0.000;         32;         33;         191.460;          40.364;          98.970;          42.419;          10.153 (23.934 %);   5755.491
