     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;         331.170;         159.697;         162.727;         160.163;           0.492 ( 0.307 %);   3048.661
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;         241.106;         351.545;         354.303;         352.669;           0.380 ( 0.108 %);   1384.530
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;         541.440;         153.606;         154.818;         153.758;           0.240 ( 0.156 %);   3175.638
     CBLAS;           1.000;           0.001;           0.000;         64;         33;        1176.668;          67.394;         133.576;          69.618;          11.483 (16.494 %);   7013.721
