     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         256.000;           0.250;           0.000;      16384;         33;      186865.746;       12137.303;       12682.879;       12184.948;         106.084 ( 0.871 %);  10258.559
   UNROLL4;         256.000;           0.250;           0.000;      16384;         33;      194857.608;       12136.394;       12601.848;       12174.781;          90.422 ( 0.743 %);  10267.125
   UNROLL8;         256.000;           0.250;           0.000;      16384;         33;      241267.021;       12136.394;       12384.758;       12161.396;          59.428 ( 0.489 %);  10278.425
     CBLAS;         256.000;           0.250;           0.000;      16384;         33;      193703.813;        3052.091;        3163.818;        3063.600;          30.753 ( 1.004 %);  40801.676
