     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;         694.323;          81.667;          88.030;          82.166;           1.071 ( 1.304 %);   5942.604
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;         548.398;          55.242;          57.970;          55.485;           0.473 ( 0.852 %);   8800.263
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;         255.704;          55.242;          58.606;          56.451;           0.451 ( 0.799 %);   8649.667
     CBLAS;           1.000;           0.001;           0.000;         64;         33;         223.715;          53.727;         121.152;          55.945;          11.707 (20.925 %);   8727.895
