     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;          98.332;          17.303;          26.091;          17.860;           1.493 ( 8.358 %);  13670.067
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         113.492;          15.788;          19.758;          16.220;           0.657 ( 4.050 %);  15051.469
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;         173.957;           9.091;          10.000;           9.163;           0.175 ( 1.912 %);  26642.864
     CBLAS;           0.500;           0.000;           0.000;         32;         33;         100.165;          41.576;          80.455;          44.543;           6.774 (15.207 %);   5481.047
