     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        1528.596;         682.182;         685.515;         682.890;           0.573 ( 0.084 %);   2860.088
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;        1696.600;         685.818;         686.152;         685.943;           0.149 ( 0.022 %);   2847.357
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        1536.352;         680.364;         681.303;         681.039;           0.182 ( 0.027 %);   2867.863
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        1817.239;          62.818;          97.455;          64.022;           6.004 ( 9.377 %);  30507.073
