     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;          26.941;          33.697;          39.758;          33.957;           1.049 ( 3.090 %);   1797.433
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;          17.043;          27.909;          30.364;          28.263;           0.390 ( 1.382 %);   2159.571
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;          43.074;          27.909;          29.152;          28.115;           0.237 ( 0.844 %);   2170.927
     CBLAS;           0.125;           0.000;           0.000;          8;         33;          28.503;          44.606;          89.545;          46.137;           7.795 (16.894 %);   1322.916
