     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;          32.714;           8.788;          17.000;           9.342;           1.455 (15.578 %);   6533.696
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;          16.442;           5.758;           7.576;           5.888;           0.336 ( 5.711 %);  10366.077
     CBLAS;           0.125;           0.000;           0.000;          8;         33;          23.231;          29.758;          94.424;          33.478;          11.055 (33.021 %);   1823.169
