     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;         206.864;          19.424;          25.788;          19.903;           1.059 ( 5.321 %);  12266.732
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;          93.868;          19.455;          23.061;          19.844;           0.584 ( 2.945 %);  12303.061
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;         157.668;          19.727;          22.152;          19.811;           0.420 ( 2.122 %);  12323.590
     CBLAS;           0.500;           0.000;           0.000;         32;         33;         208.875;          40.061;         104.758;          42.053;          11.257 (26.768 %);   5805.510
