     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        1106.261;         401.364;         404.727;         401.705;           0.553 ( 0.138 %);   4862.085
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;        3535.435;         166.667;         167.879;         166.935;           0.216 ( 0.129 %);  11699.927
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        1643.468;         376.758;         377.364;         377.025;           0.136 ( 0.036 %);   5180.362
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        1656.562;         133.879;         220.394;         136.545;          15.053 (11.024 %);  14303.845
