     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;        3226.364;         356.727;         359.152;         356.970;           0.426 ( 0.119 %);  10942.806
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;       11202.512;         357.333;         357.667;         357.577;           0.129 ( 0.036 %);  10924.230
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;        3103.895;         357.061;         357.667;         357.557;           0.155 ( 0.043 %);  10924.820
     CBLAS;           8.000;           0.008;           0.000;        512;         33;       19088.103;         106.545;         144.818;         107.917;           6.626 ( 6.140 %);  36196.680
