     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           2.000;           0.002;           0.000;        128;         33;        1524.963;          73.758;          81.061;          74.217;           1.243 ( 1.674 %);  13158.256
   UNROLL4;           2.000;           0.002;           0.000;        128;         33;         560.019;          49.485;          53.727;          49.745;           0.759 ( 1.526 %);  19631.481
   UNROLL8;           2.000;           0.002;           0.000;        128;         33;         972.055;          66.788;          70.727;          67.216;           0.661 ( 0.983 %);  14528.765
     CBLAS;           2.000;           0.002;           0.000;        128;         33;        1004.209;          81.364;         131.758;          83.140;           8.729 (10.499 %);  11745.931
