     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;        1024.000;           1.000;           0.001;      65536;         33;      766411.575;      178450.273;      179291.242;      178734.471;         205.528 ( 0.115 %);   2797.446
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         33;      798617.161;      178358.909;      178854.970;      178605.167;         144.942 ( 0.081 %);   2799.471
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         33;      890133.453;      178490.333;      179165.545;      178747.942;         161.674 ( 0.090 %);   2797.235
     CBLAS;        1024.000;           1.000;           0.001;      65536;         33;      649121.582;       18154.061;       30499.939;       20094.201;        3930.355 (19.560 %);  24882.801
