     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           2.000;           0.002;           0.000;        128;         33;        3312.158;          82.576;          84.394;          82.837;           0.312 ( 0.377 %);  11789.030
   UNROLL4;           2.000;           0.002;           0.000;        128;         33;         767.577;         163.939;         164.848;         164.210;           0.163 ( 0.099 %);   5947.024
   UNROLL8;           2.000;           0.002;           0.000;        128;         33;        1567.264;          72.848;          73.182;          72.918;           0.122 ( 0.168 %);  13392.562
     CBLAS;           2.000;           0.002;           0.000;        128;         33;        1211.875;          81.364;         133.879;          83.214;           9.096 (10.931 %);  11735.561
