     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         256.000;           0.250;           0.000;      16384;         33;      213472.129;       44570.303;       45227.576;       44694.748;         135.753 ( 0.304 %);   2796.749
   UNROLL4;         256.000;           0.250;           0.000;      16384;         33;      173046.182;       44564.515;       44949.182;       44612.298;          74.154 ( 0.166 %);   2801.918
   UNROLL8;         256.000;           0.250;           0.000;      16384;         33;      153263.870;       44586.697;       44782.515;       44666.800;          63.480 ( 0.142 %);   2798.499
     CBLAS;         256.000;           0.250;           0.000;      16384;         33;      268230.317;        3058.152;        3174.152;        3070.500;          33.679 ( 1.097 %);  40709.988
