     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;         391.213;         360.667;         366.758;         360.953;           1.052 ( 0.291 %);   1352.755
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;         239.716;         159.667;         160.303;         159.730;           0.148 ( 0.093 %);   3056.916
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;         287.986;         155.727;         157.242;         155.819;           0.302 ( 0.194 %);   3133.642
     CBLAS;           1.000;           0.001;           0.000;         64;         33;         267.654;          27.303;          60.091;          28.365;           5.696 (20.083 %);  17214.487
