     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;        1024.000;           1.000;           0.001;      65536;         33;      719330.037;        9120.727;        9240.091;        9150.999;          48.205 ( 0.527 %);  54638.843
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         33;     2519559.082;        9242.182;        9710.030;        9400.612;         101.833 ( 1.083 %);  53188.029
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         33;     1059932.012;        8505.061;        8721.515;        8586.635;          58.066 ( 0.676 %);  58230.025
     CBLAS;        1024.000;           1.000;           0.001;      65536;         33;     1315473.387;       17912.091;       18761.879;       18305.686;         220.975 ( 1.207 %);  27313.918
