     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         128.000;           0.125;           0.000;       8192;         33;       77185.128;        6069.242;        6550.485;        6100.508;          89.908 ( 1.474 %);  10245.049
   UNROLL4;         128.000;           0.125;           0.000;       8192;         33;       63575.843;        6057.424;        6170.970;        6064.408;          26.128 ( 0.431 %);  10306.035
   UNROLL8;         128.000;           0.125;           0.000;       8192;         33;       70696.516;        6057.424;        6254.455;        6076.736;          48.296 ( 0.795 %);  10285.126
     CBLAS;         128.000;           0.125;           0.000;       8192;         33;       91274.378;        1532.242;        1596.636;        1534.772;          11.227 ( 0.731 %);  40722.654
