     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          16.000;           0.016;           0.000;       1024;         33;       31093.403;         738.030;         742.303;         738.328;           0.730 ( 0.099 %);  10581.343
   UNROLL4;          16.000;           0.016;           0.000;       1024;         33;       14870.118;         737.121;         741.091;         737.379;           0.696 ( 0.094 %);  10594.955
   UNROLL8;          16.000;           0.016;           0.000;       1024;         33;       22157.926;         737.121;         797.576;         739.052;          10.507 ( 1.422 %);  10570.970
     CBLAS;          16.000;           0.016;           0.000;       1024;         33;      728356.764;         202.485;         233.485;         203.439;           5.394 ( 2.651 %);  38402.187
