     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          64.000;           0.062;           0.000;       4096;         33;       66618.609;        3029.909;        3141.636;        3036.553;          25.885 ( 0.852 %);  10291.275
   UNROLL4;          64.000;           0.062;           0.000;       4096;         33;       50620.609;        3016.545;        3128.909;        3026.972;          29.122 ( 0.962 %);  10323.847
   UNROLL8;          64.000;           0.062;           0.000;       4096;         33;       46323.197;        3016.879;        3133.758;        3027.416;          32.154 ( 1.062 %);  10322.334
     CBLAS;          64.000;           0.062;           0.000;       4096;         33;       52786.079;         771.758;         836.727;         774.007;          11.260 ( 1.455 %);  40374.294
