     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        4091.425;         177.606;         179.152;         177.818;           0.283 ( 0.159 %);  10983.832
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;        3157.241;         167.879;         168.212;         167.972;           0.137 ( 0.082 %);  11627.651
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        1942.817;         377.667;         378.303;         377.862;           0.171 ( 0.045 %);   5168.881
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        1154.050;         134.788;         197.333;         136.941;          10.842 ( 7.917 %);  14262.505
