     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          32.000;           0.031;           0.000;       2048;         33;       23902.994;         632.697;         662.152;         634.680;           6.424 ( 1.012 %);  24618.724
   UNROLL4;          32.000;           0.031;           0.000;       2048;         33;       12927.361;         286.879;         288.424;         286.948;           0.265 ( 0.092 %);  54452.439
   UNROLL8;          32.000;           0.031;           0.000;       2048;         33;       14735.207;         259.879;         262.333;         259.983;           0.438 ( 0.168 %);  60100.187
     CBLAS;          32.000;           0.031;           0.000;       2048;         33;       47650.618;         391.636;         430.788;         393.198;           6.955 ( 1.769 %);  39738.214
