     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        1292.039;          83.485;          85.000;          83.738;           0.268 ( 0.320 %);  23324.156
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;        1391.084;          91.667;          97.758;          92.257;           1.023 ( 1.109 %);  21170.454
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        2399.314;         128.121;         132.364;         128.635;           0.693 ( 0.538 %);  15183.521
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        1603.058;         134.788;         177.303;         136.354;           7.352 ( 5.392 %);  14323.881
