     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         128.000;           0.125;           0.000;       8192;         33;      218317.741;        6056.515;        6439.061;        6081.586;          73.755 ( 1.213 %);  10276.925
   UNROLL4;         128.000;           0.125;           0.000;       8192;         33;       74018.170;        6056.515;        6279.667;        6066.912;          42.081 ( 0.694 %);  10301.781
   UNROLL8;         128.000;           0.125;           0.000;       8192;         33;       77919.756;        6056.515;        6168.545;        6069.514;          32.609 ( 0.537 %);  10297.364
     CBLAS;         128.000;           0.125;           0.000;       8192;         33;       97433.417;        1531.636;        1633.364;        1536.673;          19.660 ( 1.279 %);  40672.281
