     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;         371.383;          55.545;          61.000;          56.506;           0.841 ( 1.488 %);   8641.233
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;        1158.900;          24.879;          25.485;          25.097;           0.163 ( 0.648 %);  19455.500
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;         457.483;          56.152;          58.606;          56.488;           0.396 ( 0.702 %);   8644.043
     CBLAS;           1.000;           0.001;           0.000;         64;         33;         346.116;          53.121;         122.364;          55.477;          12.009 (21.647 %);   8801.574
