     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          16.000;           0.016;           0.000;       1024;         33;        9966.009;         747.455;         749.000;         747.796;           0.223 ( 0.030 %);  10447.366
   UNROLL4;          16.000;           0.016;           0.000;       1024;         33;        6466.559;         737.727;         738.364;         737.924;           0.172 ( 0.023 %);  10587.137
   UNROLL8;          16.000;           0.016;           0.000;       1024;         33;       10562.518;         737.727;         738.061;         737.895;           0.156 ( 0.021 %);  10587.545
     CBLAS;          16.000;           0.016;           0.000;       1024;         33;        7323.820;         202.485;         225.879;         203.329;           4.051 ( 1.992 %);  38422.999
