     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         128.000;           0.125;           0.000;       8192;         33;       96080.828;        1137.303;        1198.000;        1141.278;          13.499 ( 1.183 %);  54763.158
   UNROLL4;         128.000;           0.125;           0.000;       8192;         33;       80599.752;        1143.939;        1229.273;        1147.819;          15.320 ( 1.335 %);  54451.089
   UNROLL8;         128.000;           0.125;           0.000;       8192;         33;       76994.415;        1042.848;        1050.758;        1046.085;           1.799 ( 0.172 %);  59746.556
     CBLAS;         128.000;           0.125;           0.000;       8192;         33;      128758.996;        1531.636;        1644.303;        1537.154;          22.553 ( 1.467 %);  40659.549
