     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        1441.425;         682.485;         685.212;         683.403;           0.402 ( 0.059 %);   2857.940
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;        1633.621;         678.545;         679.455;         678.785;           0.196 ( 0.029 %);   2877.383
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        5770.685;         676.424;         677.333;         676.807;           0.218 ( 0.032 %);   2885.792
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        1413.853;          65.576;         101.091;          66.762;           6.164 ( 9.233 %);  29254.967
