     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;          47.533;           8.485;          15.485;           8.749;           1.221 (13.954 %);  13951.991
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         106.222;           9.394;          12.758;           9.577;           0.599 ( 6.254 %);  12746.627
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;          47.710;           7.576;          10.303;           7.838;           0.532 ( 6.785 %);  15573.403
     CBLAS;           0.250;           0.000;           0.000;         16;         33;         170.750;          33.091;          95.939;          35.098;          10.923 (31.121 %);   3477.960
