     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         256.000;           0.250;           0.000;      16384;         33;     1165344.012;       12148.848;       12814.030;       12198.230;         123.688 ( 1.014 %);  10247.389
   UNROLL4;         256.000;           0.250;           0.000;      16384;         33;      397858.935;       12137.000;       12717.182;       12183.777;         105.932 ( 0.869 %);  10259.544
   UNROLL8;         256.000;           0.250;           0.000;      16384;         33;      201139.643;       12137.000;       12353.182;       12168.378;          58.557 ( 0.481 %);  10272.527
     CBLAS;         256.000;           0.250;           0.000;      16384;         33;      469058.963;        3052.394;        3163.818;        3064.380;          33.151 ( 1.082 %);  40791.283
