     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;         186.463;          27.606;          35.818;          28.234;           1.408 ( 4.988 %);   8646.995
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         882.582;          23.364;          27.030;          23.516;           0.642 ( 2.732 %);  10381.863
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;         122.098;          22.455;          24.273;          22.514;           0.316 ( 1.403 %);  10843.835
     CBLAS;           0.500;           0.000;           0.000;         32;         33;          88.910;          41.576;          89.576;          43.084;           8.347 (19.373 %);   5666.677
