     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;         108.649;          32.788;          39.758;          33.213;           1.242 ( 3.741 %);   1837.687
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;          26.721;          13.939;          14.879;          14.075;           0.201 ( 1.426 %);   4336.331
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;          18.127;          31.242;          32.788;          31.389;           0.294 ( 0.937 %);   1944.454
     CBLAS;           0.125;           0.000;           0.000;          8;         33;          20.939;          38.242;          98.061;          40.116;          10.403 (25.932 %);   1521.478
