     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        1771.831;         166.667;         170.333;         167.036;           0.630 ( 0.377 %);  11692.852
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;       38034.714;         167.273;         167.606;         167.570;           0.074 ( 0.044 %);  11655.560
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        1772.678;         482.727;         485.455;         484.711;           0.402 ( 0.083 %);   4029.465
     CBLAS;           4.000;           0.004;           0.000;        256;         33;       12435.586;          59.182;          94.727;          60.380;           6.168 (10.215 %);  32347.129
