     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;         159.501;           9.697;          17.909;          10.250;           1.391 (13.568 %);   5954.783
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;          20.824;           5.152;           7.273;           5.511;           0.330 ( 5.991 %);  11076.035
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;          15.487;           5.152;           7.273;           5.309;           0.386 ( 7.280 %);  11497.541
     CBLAS;           0.125;           0.000;           0.000;          8;         33;          44.224;          31.242;          74.697;          32.853;           7.512 (22.866 %);   1857.822
