     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;        2457.933;        1379.576;        1481.576;        1383.148;          17.678 ( 1.278 %);   2824.174
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;       12861.747;        1374.091;        1375.333;        1374.700;           0.348 ( 0.025 %);   2841.530
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;        3783.475;        1372.576;        1374.697;        1373.522;           0.556 ( 0.040 %);   2843.965
     CBLAS;           8.000;           0.008;           0.000;        512;         33;        3158.626;         112.939;         146.333;         114.200;           5.770 ( 5.053 %);  34205.286
