     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          32.000;           0.031;           0.000;       2048;         33;       16272.533;        1506.758;        1608.788;        1510.143;          17.713 ( 1.173 %);  10346.701
   UNROLL4;          32.000;           0.031;           0.000;       2048;         33;       17572.219;        1497.636;        1498.273;        1497.889;           0.156 ( 0.010 %);  10431.348
   UNROLL8;          32.000;           0.031;           0.000;       2048;         33;       21234.819;        1497.636;        1497.970;        1497.861;           0.142 ( 0.010 %);  10431.540
     CBLAS;          32.000;           0.031;           0.000;       2048;         33;       22572.899;         392.545;         425.364;         393.595;           5.704 ( 1.449 %);  39698.163
