CBLAS ; MiB/s ; n
gcc1 ; 18076.499 ; 8
gcc1 ; 9056.722 ; 16
gcc1 ; 20091.373 ; 32
gcc1 ; 7181.964 ; 64
gcc1 ; 5911.783 ; 128
gcc1 ; 11598.990 ; 256
gcc1 ; 10887.213 ; 512
gcc1 ; 10579.238 ; 1024
gcc1 ; 10399.287 ; 2048
gcc1 ; 10327.036 ; 4096
gcc1 ; 10295.649 ; 8192
gcc1 ; 10265.544 ; 16384
gcc1 ; 10244.533 ; 32768
gcc1 ; 10242.183 ; 65536
