     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IJK;           1.500;           0.001;           0.000;          8;         33;         236.485;         244.394;         237.010;           1.430 ( 0.603 %);   2060.171
       IKJ;           1.500;           0.001;           0.000;          8;         33;         323.333;         333.939;         324.015;           1.851 ( 0.571 %);   1506.973
       IEX;           1.500;           0.001;           0.000;          8;         33;         609.000;         628.121;         610.140;           3.330 ( 0.546 %);    800.277
   UNROLL4;           1.500;           0.001;           0.000;          8;         33;         196.121;         199.182;         196.448;           0.717 ( 0.365 %);   2485.548
   UNROLL8;           1.500;           0.001;           0.000;          8;         33;         194.606;         197.030;         194.975;           0.377 ( 0.193 %);   2504.325
     CBLAS;           1.500;           0.001;           0.000;          8;         33;         196.121;         471.182;         204.672;          47.843 (23.376 %);   2385.675
