     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IJK;          96.000;           0.094;           0.000;         64;         33;      157238.667;      157664.303;      157432.180;         117.423 ( 0.075 %);    198.498
       IKJ;          96.000;           0.094;           0.000;         64;         33;       39102.758;       39347.758;       39209.691;          73.561 ( 0.188 %);    796.997
       IEX;          96.000;           0.094;           0.000;         64;         33;       38320.394;       38605.152;       38419.624;          75.654 ( 0.197 %);    813.386
   UNROLL4;          96.000;           0.094;           0.000;         64;         33;       70943.727;       72372.758;       71577.564;         496.796 ( 0.694 %);    436.589
   UNROLL8;          96.000;           0.094;           0.000;         64;         33;       46809.939;       47281.727;       47047.234;         101.563 ( 0.216 %);    664.226
     CBLAS;          96.000;           0.094;           0.000;         64;         33;       33480.697;       35356.636;       33623.600;         323.725 ( 0.963 %);    929.407
