     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IJK;           6.000;           0.006;           0.000;         16;         33;        1848.030;        1960.667;        1858.197;          26.002 ( 1.399 %);   1051.086
       IKJ;           6.000;           0.006;           0.000;         16;         33;         907.455;         971.212;         910.829;          12.687 ( 1.393 %);   2144.337
       IEX;           6.000;           0.006;           0.000;         16;         33;         912.303;         966.970;         965.255;           9.507 ( 0.985 %);   2023.428
   UNROLL4;           6.000;           0.006;           0.000;         16;         33;        1501.909;        1589.364;        1508.267;          19.958 ( 1.323 %);   1294.946
   UNROLL8;           6.000;           0.006;           0.000;         16;         33;        1830.394;        1908.727;        1834.682;          14.618 ( 0.797 %);   1064.558
     CBLAS;           6.000;           0.006;           0.000;         16;         33;        1084.758;        1361.939;        1094.367;          48.053 ( 4.391 %);   1784.707
