     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        6286.407;         690.667;         694.636;         691.196;           0.669 ( 0.097 %);   2825.720
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;       23072.630;         688.242;         688.879;         688.306;           0.135 ( 0.020 %);   2837.583
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        4661.670;         687.636;         689.182;         687.948;           0.279 ( 0.041 %);   2839.060
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        9927.770;         184.273;         233.455;         186.015;           8.517 ( 4.579 %);  10499.843
