     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;        1024.000;           1.000;           0.001;      65536;         33;     7182754.072;       48682.848;       49447.636;       48823.532;         159.936 ( 0.328 %);  10240.963
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         33;     6227016.288;       48722.939;       48953.970;       48816.017;          68.997 ( 0.141 %);  10242.540
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         33;     5947021.911;       48692.273;       48903.273;       48778.093;          65.673 ( 0.135 %);  10250.503
     CBLAS;        1024.000;           1.000;           0.001;      65536;         33;     6007403.752;       48652.485;       49090.909;       48778.765;         110.680 ( 0.227 %);  10250.362
