     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;         264.471;          38.879;          46.455;          39.993;           1.182 ( 2.955 %);   1526.159
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;          65.596;          37.333;          40.091;          37.611;           0.494 ( 1.312 %);   1622.816
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;         152.133;          16.091;          17.000;          16.155;           0.182 ( 1.125 %);   3778.053
     CBLAS;           0.125;           0.000;           0.000;          8;         33;          34.987;          20.636;          91.394;          23.028;          12.277 (53.316 %);   2650.528
