     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        7775.062;         168.485;         171.242;         168.949;           0.491 ( 0.291 %);  11560.407
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;       60278.089;         377.667;         381.000;         378.047;           0.554 ( 0.146 %);   5166.357
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        7775.146;         377.061;         380.727;         378.074;           0.987 ( 0.261 %);   5165.981
     CBLAS;           4.000;           0.004;           0.000;        256;         33;        8759.192;         411.364;         471.515;         413.466;          10.422 ( 2.521 %);   4723.781
