     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         512.000;           0.500;           0.000;      32768;         33;     6510656.920;       89196.152;       89950.273;       89437.227;         164.695 ( 0.184 %);   2795.257
   UNROLL4;         512.000;           0.500;           0.000;      32768;         33;     2296518.122;       89236.515;       89552.273;       89407.022;          91.223 ( 0.102 %);   2796.201
   UNROLL8;         512.000;           0.500;           0.000;      32768;         33;    49905244.226;       89734.424;       90024.667;       89895.358;          74.712 ( 0.083 %);   2781.011
     CBLAS;         512.000;           0.500;           0.000;      32768;         33;     4764828.341;       24339.303;       24452.242;       24390.003;          48.297 ( 0.198 %);  10250.101
