     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          64.000;           0.062;           0.000;       4096;         33;      504701.078;        3033.242;        3176.879;        3041.216;          27.880 ( 0.917 %);  10275.496
   UNROLL4;          64.000;           0.062;           0.000;       4096;         33;      268830.235;        3019.000;        3080.333;        3026.038;          18.539 ( 0.613 %);  10327.036
   UNROLL8;          64.000;           0.062;           0.000;       4096;         33;      214727.418;        3018.970;        3130.424;        3025.518;          24.515 ( 0.810 %);  10328.810
     CBLAS;          64.000;           0.062;           0.000;       4096;         33;      551144.975;        3036.606;        3247.909;        3050.012;          44.586 ( 1.462 %);  10245.862
