     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;      125009.367;         830.636;         835.212;         830.936;           0.783 ( 0.094 %);   4701.025
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;      186525.526;         358.242;         359.152;         358.497;           0.178 ( 0.050 %);  10896.193
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;       26932.138;         357.333;         358.545;         357.649;           0.178 ( 0.050 %);  10922.015
     CBLAS;           8.000;           0.008;           0.000;        512;         33;       18717.393;         374.939;         418.970;         376.399;           7.644 ( 2.031 %);  10377.938
