     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;        1024.000;           1.000;           0.001;      65536;         33;     5303664.942;       48715.939;       49614.303;       48898.972;         166.604 ( 0.341 %);  10225.164
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         33;     6983360.708;       48701.364;       49017.121;       48840.710;          79.003 ( 0.162 %);  10237.361
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         33;   110645700.674;       48732.333;       49057.788;       48845.162;          94.699 ( 0.194 %);  10236.428
     CBLAS;        1024.000;           1.000;           0.001;      65536;         33;    10200137.676;       48698.636;       49165.576;       48816.742;         107.972 ( 0.221 %);  10242.388
