     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;        1024.000;           1.000;           0.001;      65536;         33;     6963486.362;       48730.515;       49504.424;       48866.984;         148.128 ( 0.303 %);  10231.857
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         33;     6590170.484;       48634.273;       48939.394;       48749.600;          78.706 ( 0.161 %);  10256.494
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         33;    10294445.768;       48668.606;       48903.576;       48767.882;          69.177 ( 0.142 %);  10252.649
     CBLAS;        1024.000;           1.000;           0.001;      65536;         33;     7804025.805;       48714.121;       49045.364;       48852.586;          91.532 ( 0.187 %);  10234.873
